result,fighter,opponent,f_kd,o_kd,f_str,o_str,f_td,o_td,f_sub,o_sub,weight_class,method,type,round,time,date,event_url
win,Anderson Silva,Patrick Cote,0,0,29,16,1,0,0,0,Middleweight,KO/TKO,,3,0:39,2008-10-25,http://ufcstats.com/event-details/c670aa48827d6be6
win,Spencer Fisher,Shannon Gugerty,1,0,30,28,0,2,2,1,Lightweight,SUB,Triangle Choke,3,3:56,2008-10-25,http://ufcstats.com/event-details/c670aa48827d6be6
win,Dan Miller,Matt Horwich,0,0,31,15,6,0,0,5,Middleweight,U-DEC,,3,5:00,2008-10-25,http://ufcstats.com/event-details/c670aa48827d6be6
win,Hermes Franca,Marcus Aurelio,0,0,60,40,0,1,0,0,Lightweight,U-DEC,,3,5:00,2008-10-25,http://ufcstats.com/event-details/c670aa48827d6be6
win,Luiz Cane,Rameau Thierry Sokoudjou,1,0,41,28,0,0,0,0,Light Heavyweight,KO/TKO,Punches,2,4:15,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Michael Bisping,Chris Leben,0,0,70,51,1,1,0,0,Middleweight,U-DEC,,3,5:00,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Marcus Davis,Paul Kelly,0,0,25,3,1,1,1,1,Welterweight,SUB,Guillotine Choke,2,2:16,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Keith Jardine,Brandon Vera,1,1,50,48,2,1,0,0,Light Heavyweight,S-DEC,,3,5:00,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Chris Lytle,Paul Taylor,0,0,102,85,2,0,0,0,Welterweight,U-DEC,,3,5:00,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,David Bielkheden,Jess Liaudin,0,0,36,12,7,1,0,2,Lightweight,U-DEC,,3,5:00,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Terry Etim,Sam Stout,0,0,69,55,0,1,0,0,Lightweight,U-DEC,,3,5:00,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Jim Miller,David Baron,0,0,15,7,5,0,5,1,Lightweight,SUB,Rear Naked Choke,3,3:19,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Dan Hardy,Akihiro Gono,0,0,57,56,0,3,0,0,Welterweight,S-DEC,,3,5:00,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Shane Carwin,Neil Wain,0,0,13,4,1,0,0,0,Heavyweight,KO/TKO,Punches,1,1:31,2008-10-18,http://ufcstats.com/event-details/312f47c3d2f83ffa
win,Nate Diaz,Josh Neer,0,0,40,26,5,4,0,4,Lightweight,S-DEC,,3,5:00,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Joe Lauzon,Kyle Bradley,0,0,23,18,1,0,2,0,Lightweight,KO/TKO,Punches,2,1:34,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Clay Guida,Mac Danzig,0,0,43,36,10,1,0,0,Lightweight,U-DEC,,3,5:00,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Eric Schafer,Houston Alexander,0,0,24,12,1,0,2,0,Light Heavyweight,SUB,Arm Triangle,1,4:53,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Alan Belcher,Ed Herman,0,0,54,43,0,5,0,2,Middleweight,S-DEC,,3,5:00,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Wilson Gouveia,Ryan Jensen,0,0,8,30,1,2,2,0,Middleweight,SUB,Armbar,2,2:04,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Jason Brilz,Brad Morris,0,0,34,4,1,0,1,0,Light Heavyweight,KO/TKO,Punches,2,2:54,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Alessio Sakara,Joe Vedepo,1,0,7,7,0,0,0,0,Middleweight,KO/TKO,Kick,1,1:27,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Mike Massenzio,Drew McFedries,0,0,0,3,1,0,1,1,Middleweight,SUB,Kimura,1,1:28,2008-09-17,http://ufcstats.com/event-details/279093302a6f44b3
win,Rashad Evans,Chuck Liddell,1,0,13,10,0,0,0,0,Light Heavyweight,KO/TKO,Punch,2,1:51,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Rich Franklin,Matt Hamill,1,0,71,13,0,1,0,0,Light Heavyweight,KO/TKO,Kick,3,0:39,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Dan Henderson,Rousimar Palhares,1,0,42,27,0,2,0,1,Middleweight,U-DEC,,3,5:00,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Nate Marquardt,Martin Kampmann,1,0,22,1,0,0,0,0,Middleweight,KO/TKO,Punches,1,1:22,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Dong Hyun Kim,Matt Brown,0,0,12,48,3,1,1,2,Welterweight,S-DEC,,3,5:00,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Kurt Pellegrino,Thiago Tavares,2,0,61,18,1,1,1,0,Lightweight,U-DEC,,3,5:00,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Tim Boetsch,Michael Patt,1,0,15,9,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:03,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Jason MacDonald,Jason Lambert,0,0,10,1,2,0,1,2,Middleweight,SUB,Rear Naked Choke,2,1:20,2008-09-06,http://ufcstats.com/event-details/0db70ca89e1c7374
win,Georges St-Pierre,Jon Fitch,3,0,131,37,7,0,1,0,Welterweight,U-DEC,,5,5:00,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Demian Maia,Jason MacDonald,0,0,30,7,2,0,3,4,Middleweight,SUB,Rear Naked Choke,3,2:44,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Kenny Florian,Roger Huerta,0,0,51,33,5,0,0,0,Lightweight,U-DEC,,3,5:00,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Rob Emerson,Manvel Gamburyan,1,0,3,0,0,0,0,0,Lightweight,KO/TKO,Punch,1,0:12,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Tamdan McCrory,Luke Cummo,0,0,26,11,4,1,7,1,Welterweight,U-DEC,,3,5:00,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Brock Lesnar,Heath Herring,1,0,45,9,5,0,1,0,Heavyweight,U-DEC,,3,5:00,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Chris Wilson,Steve Bruno,3,0,47,5,2,1,2,0,Welterweight,U-DEC,,3,5:00,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Jon Jones,Andre Gusmao,0,0,42,34,2,0,0,0,Light Heavyweight,U-DEC,,3,5:00,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Cheick Kongo,Dan Evensen,1,0,23,2,2,0,0,2,Heavyweight,KO/TKO,Punch,1,4:55,2008-08-09,http://ufcstats.com/event-details/19ffeb5e3fffd6d5
win,Kevin Burns,Anthony Johnson,0,0,37,51,0,5,0,0,Welterweight,KO/TKO,,3,3:35,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Anderson Silva,James Irvin,1,0,13,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,1:01,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Brandon Vera,Reese Andy,0,0,38,30,2,1,0,0,Light Heavyweight,U-DEC,,3,5:00,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Frankie Edgar,Hermes Franca,0,0,69,18,10,0,0,1,Lightweight,U-DEC,,3,5:00,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Cain Velasquez,Jake O'Brien,0,0,24,1,1,0,0,0,Heavyweight,KO/TKO,Punches,1,2:02,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Brad Blackburn,James Giboo,4,0,53,9,0,0,0,0,Welterweight,KO/TKO,Punches,2,2:29,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Rory Markham,Brodie Farber,1,0,6,18,0,0,0,0,Welterweight,KO/TKO,Kick,1,1:37,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Nate Loughran,Johnny Rees,0,0,1,7,0,0,2,0,Middleweight,SUB,Triangle Choke,1,4:21,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,CB Dollaway,Jesse Taylor,0,0,4,4,0,1,2,0,Middleweight,SUB,Peruvian Necktie,1,3:58,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Tim Credeur,Cale Yarbrough,1,0,19,6,0,0,0,0,Middleweight,KO/TKO,Punches,1,1:54,2008-07-19,http://ufcstats.com/event-details/46f11d15c0134fe3
win,Josh Koscheck,Chris Lytle,0,0,38,16,2,0,0,5,Welterweight,U-DEC,,3,5:00,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Forrest Griffin,Quinton Jackson,0,1,77,50,0,0,3,0,Light Heavyweight,U-DEC,,5,5:00,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Patrick Cote,Ricardo Almeida,0,0,24,26,0,2,0,2,Middleweight,S-DEC,,3,5:00,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Joe Stevenson,Gleison Tibau,1,0,12,4,1,5,2,1,Lightweight,SUB,Guillotine Choke,2,2:57,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Gabriel Gonzaga,Justin McCully,0,0,6,2,1,0,1,0,Heavyweight,SUB,Kimura,1,1:57,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Cole Miller,Jorge Gurgel,0,0,41,54,1,3,2,0,Lightweight,SUB,Triangle Choke,3,4:48,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Melvin Guillard,Dennis Siver,2,0,10,0,0,0,0,0,Lightweight,KO/TKO,Punches,1,0:36,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Tyson Griffin,Marcus Aurelio,0,0,92,20,3,0,0,1,Lightweight,U-DEC,,3,5:00,2008-07-05,http://ufcstats.com/event-details/bf12aca029bfcc47
win,Matthew Riddle,Dante Rivera,0,0,60,34,5,0,2,0,Middleweight,U-DEC,,3,5:00,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Amir Sadollah,CB Dollaway,0,0,2,6,0,1,2,0,Middleweight,SUB,Armbar,1,3:02,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Diego Sanchez,Luigi Fioravanti,2,0,51,27,0,1,1,1,Welterweight,KO/TKO,Flying Knee,3,4:07,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Spencer Fisher,Jeremy Stephens,0,0,56,23,1,2,0,3,Lightweight,U-DEC,,3,5:00,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Dustin Hazelett,Joshua Burkman,0,0,13,34,1,1,3,0,Welterweight,SUB,Armbar,2,4:46,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Kendall Grove,Evan Tanner,0,0,59,27,0,3,1,0,Middleweight,S-DEC,,3,5:00,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Drew McFedries,Marvin Eastman,1,0,19,3,1,1,0,0,Middleweight,KO/TKO,Punches,1,1:08,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Matt Brown,Matt Arroyo,0,0,32,26,0,2,1,0,Welterweight,KO/TKO,Punches,2,3:40,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Dean Lister,Jeremy Horn,0,0,6,2,1,0,1,0,Middleweight,SUB,Guillotine Choke,1,3:52,2008-06-21,http://ufcstats.com/event-details/2299605af59fd309
win,Thiago Alves,Matt Hughes,1,0,10,9,1,1,0,0,Welterweight,KO/TKO,Flying Knee,2,1:02,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Michael Bisping,Jason Day,0,0,25,7,2,0,0,0,Middleweight,KO/TKO,Punches,1,3:42,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Mike Swick,Marcus Davis,0,0,32,31,2,3,1,2,Welterweight,U-DEC,,3,5:00,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Thales Leites,Nate Marquardt,1,0,13,35,0,5,2,0,Middleweight,S-DEC,,3,5:00,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Fabricio Werdum,Brandon Vera,0,0,15,15,2,0,0,0,Heavyweight,KO/TKO,Punches,1,4:40,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Martin Kampmann,Jorge Rivera,0,0,4,2,1,0,2,1,Middleweight,SUB,Guillotine Choke,1,2:44,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Matt Wiman,Thiago Tavares,1,0,18,13,2,1,1,3,Lightweight,KO/TKO,Punches,2,1:57,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Kevin Burns,Roan Carneiro,0,0,8,12,0,2,1,0,Welterweight,SUB,Triangle Choke,2,3:50,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Luiz Cane,Jason Lambert,3,0,15,8,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:07,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Paul Taylor,Jess Liaudin,1,0,45,35,1,7,0,1,Welterweight,S-DEC,,3,5:00,2008-06-07,http://ufcstats.com/event-details/2efbc83a6b9b7f86
win,Lyoto Machida,Tito Ortiz,1,0,41,16,1,0,0,2,Light Heavyweight,U-DEC,,3,5:00,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,BJ Penn,Sean Sherk,1,0,122,46,0,0,0,0,Lightweight,KO/TKO,Flying Knee,3,5:00,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Wanderlei Silva,Keith Jardine,2,0,11,1,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,0:36,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Thiago Silva,Antonio Mendes,0,1,19,5,0,1,1,0,Light Heavyweight,KO/TKO,Punches,1,2:24,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Goran Reljic,Wilson Gouveia,1,1,33,33,0,0,0,0,Light Heavyweight,KO/TKO,Punch,2,3:15,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,1,0,26,6,0,0,0,0,Light Heavyweight,KO/TKO,,1,5:00,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Rich Clementi,Terry Etim,0,1,20,23,4,0,0,1,Lightweight,U-DEC,,3,5:00,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Yoshiyuki Yoshida,War Machine,0,0,1,1,1,0,1,0,Welterweight,SUB,Anaconda Choke,1,0:56,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Dong Hyun Kim,Jason Tan,0,0,77,2,3,0,0,0,Welterweight,KO/TKO,Elbows,3,0:25,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Rousimar Palhares,Ivan Salaverry,0,0,0,1,1,0,3,0,Middleweight,SUB,Armbar,1,2:36,2008-05-24,http://ufcstats.com/event-details/2549d63da9c456cb
win,Michael Bisping,Charles McCarthy,1,0,39,1,0,1,0,1,Middleweight,KO/TKO,Knees,1,5:00,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Georges St-Pierre,Matt Serra,0,0,42,3,4,0,0,0,Welterweight,KO/TKO,Knees,2,4:45,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Rich Franklin,Travis Lutter,1,0,28,1,0,1,0,1,Middleweight,KO/TKO,Punches,2,3:01,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Nate Quarry,Kalib Starnes,0,0,84,12,0,1,0,0,Middleweight,U-DEC,,3,5:00,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Mac Danzig,Mark Bocek,1,0,46,22,1,3,2,0,Lightweight,SUB,Rear Naked Choke,3,3:48,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Jason MacDonald,Joe Doerksen,0,0,13,4,1,1,2,3,Middleweight,KO/TKO,Elbows,2,0:54,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Demian Maia,Ed Herman,0,0,15,15,1,1,3,0,Middleweight,SUB,Triangle Choke,2,2:27,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Rich Clementi,Sam Stout,0,0,40,48,3,0,3,0,Lightweight,S-DEC,,3,5:00,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Cain Velasquez,Brad Morris,3,0,36,1,0,0,0,0,Heavyweight,KO/TKO,Punches,1,2:10,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Jason Day,Alan Belcher,0,0,29,3,0,1,0,0,Middleweight,KO/TKO,Punches,1,3:58,2008-04-19,http://ufcstats.com/event-details/ad047e3073a775f3
win,Manvel Gamburyan,Jeff Cox,0,0,3,2,1,0,1,0,Lightweight,SUB,Guillotine Choke,1,1:41,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Matt Hamill,Tim Boetsch,0,0,31,18,1,0,0,0,Light Heavyweight,KO/TKO,Punches,2,1:25,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Gray Maynard,Frankie Edgar,0,0,19,26,9,1,0,0,Lightweight,U-DEC,,3,5:00,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Kenny Florian,Joe Lauzon,0,0,35,5,2,2,0,2,Lightweight,KO/TKO,Punches,2,3:28,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Nate Diaz,Kurt Pellegrino,0,0,6,20,1,3,1,0,Lightweight,SUB,Triangle Choke,2,3:06,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Thiago Alves,Karo Parisyan,1,0,17,10,0,1,0,0,Welterweight,KO/TKO,Knees,2,0:24,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Josh Neer,Din Thomas,0,0,80,20,3,2,0,0,Lightweight,U-DEC,,3,5:00,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,James Irvin,Houston Alexander,1,0,3,0,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,0:08,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Clay Guida,Samy Schiavo,0,0,11,4,1,0,0,0,Lightweight,KO/TKO,Punches,1,4:15,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,George Sotiropoulos,Roman Mitichyan,0,0,21,2,3,0,3,0,Welterweight,KO/TKO,Punches,2,2:24,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Marcus Aurelio,Ryan Roberts,1,0,6,0,0,0,1,0,Lightweight,SUB,Armbar,1,0:16,2008-04-02,http://ufcstats.com/event-details/b9e871af730f826c
win,Josh Koscheck,Dustin Hazelett,1,0,24,20,1,0,0,2,Welterweight,KO/TKO,Kick,2,1:24,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Anderson Silva,Dan Henderson,0,0,47,20,0,1,1,0,Middleweight,SUB,Rear Naked Choke,2,4:52,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Chris Leben,Alessio Sakara,1,0,24,13,0,0,0,0,Middleweight,KO/TKO,Punches,1,3:16,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Yushin Okami,Evan Tanner,2,0,26,19,0,1,0,0,Middleweight,KO/TKO,Knee,2,3:00,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Heath Herring,Cheick Kongo,1,0,57,45,3,5,0,0,Heavyweight,S-DEC,,3,5:00,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Andrei Arlovski,Jake O'Brien,0,0,14,4,1,2,0,0,Heavyweight,KO/TKO,Punches,2,4:17,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Luigi Fioravanti,Luke Cummo,0,0,32,16,13,0,0,0,Welterweight,U-DEC,,3,5:00,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Diego Sanchez,David Bielkheden,0,0,24,1,1,0,0,0,Welterweight,KO/TKO,Punches,1,4:43,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Jon Fitch,Chris Wilson,0,0,40,22,4,0,0,1,Welterweight,U-DEC,,3,5:00,2008-03-01,http://ufcstats.com/event-details/598a58db87b890ee
win,Antonio Rodrigo Nogueira,Tim Sylvia,0,1,28,53,2,0,1,0,Heavyweight,SUB,Guillotine Choke,3,1:28,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Frank Mir,Brock Lesnar,0,0,2,16,0,1,3,0,Heavyweight,SUB,Kneebar,1,1:30,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Nate Marquardt,Jeremy Horn,1,0,22,5,2,1,1,1,Middleweight,SUB,Guillotine Choke,2,1:37,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Ricardo Almeida,Rob Yundt,0,0,4,2,1,0,1,0,Middleweight,SUB,Guillotine Choke,1,1:08,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Tyson Griffin,Gleison Tibau,0,0,60,23,0,6,0,0,Lightweight,U-DEC,,3,5:00,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Chris Lytle,Kyle Bradley,1,0,12,0,0,0,0,0,Welterweight,KO/TKO,Punches,1,0:33,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Tim Boetsch,David Heath,0,0,42,7,1,0,0,0,Light Heavyweight,KO/TKO,Punches,1,4:52,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Marvin Eastman,Terry Martin,0,0,40,50,1,1,0,0,Middleweight,U-DEC,,3,5:00,2008-02-02,http://ufcstats.com/event-details/597db668b01c442c
win,Patrick Cote,Drew McFedries,1,0,14,8,0,0,0,0,Middleweight,KO/TKO,Punches,1,1:44,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Thiago Tavares,Michihiro Omigawa,0,0,19,11,7,1,0,2,Lightweight,U-DEC,,3,5:00,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Nate Diaz,Alvin Robinson,0,0,3,2,2,0,2,2,Lightweight,SUB,Triangle Choke,1,3:39,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Mike Swick,Joshua Burkman,0,0,54,39,0,1,0,0,Welterweight,M-DEC,,3,5:00,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Gray Maynard,Dennis Siver,1,0,26,16,2,1,3,0,Lightweight,U-DEC,,3,5:00,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Corey Hill,Joe Veres,0,0,29,0,0,0,0,0,Lightweight,KO/TKO,Punches,2,0:37,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Kurt Pellegrino,Alberto Crane,0,1,23,4,1,0,0,2,Lightweight,KO/TKO,Punches,2,1:55,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Jeremy Stephens,Cole Miller,1,0,30,5,1,0,0,3,Lightweight,KO/TKO,Elbows,2,4:44,2008-01-23,http://ufcstats.com/event-details/33e33d51f289d2a1
win,Marcus Davis,Jess Liaudin,1,0,5,4,0,0,0,0,Welterweight,KO/TKO,Punch,1,1:04,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,Wilson Gouveia,Jason Lambert,1,0,5,27,0,1,4,0,Light Heavyweight,KO/TKO,Punch,2,0:37,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,Jorge Rivera,Kendall Grove,1,0,28,0,1,0,0,0,Middleweight,KO/TKO,Punches,1,1:20,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,Antoni Hardonk,Colin Robinson,1,0,5,0,0,0,0,0,Heavyweight,KO/TKO,Punch,1,0:17,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,Paul Kelly,Paul Taylor,0,0,70,43,3,1,0,3,Welterweight,U-DEC,,3,5:00,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,Alessio Sakara,James Lee,0,0,8,0,0,2,0,0,Light Heavyweight,KO/TKO,Punches,1,1:30,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,BJ Penn,Joe Stevenson,2,0,41,17,0,0,1,0,Lightweight,SUB,Rear Naked Choke,2,4:02,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,Fabricio Werdum,Gabriel Gonzaga,0,0,46,19,0,3,0,0,Heavyweight,KO/TKO,Punches,2,4:34,2008-01-19,http://ufcstats.com/event-details/a24e080000fa7a35
win,Rich Clementi,Melvin Guillard,0,0,6,5,2,1,2,0,Lightweight,SUB,Rear Naked Choke,1,4:40,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,Georges St-Pierre,Matt Hughes,0,0,28,5,3,0,3,0,Welterweight,SUB,Armbar,2,4:54,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,Chuck Liddell,Wanderlei Silva,0,1,58,44,2,0,0,0,Light Heavyweight,U-DEC,,3,5:00,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,Lyoto Machida,Rameau Thierry Sokoudjou,1,0,21,6,0,2,5,2,Light Heavyweight,SUB,Arm Triangle,2,4:20,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,Dean Lister,Jordan Radev,0,0,31,20,2,0,0,0,Middleweight,U-DEC,,3,5:00,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,Eddie Sanchez,Soa Palelei,0,0,52,21,1,1,0,0,Heavyweight,KO/TKO,Punches,3,3:24,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,Manvel Gamburyan,Nate Mohr,0,0,3,2,1,0,1,0,Lightweight,SUB,Ankle Lock,1,1:31,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,Roan Carneiro,Tony DeSouza,0,0,24,9,3,0,2,1,Welterweight,KO/TKO,Punches,2,3:33,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,James Irvin,Luiz Cane,0,0,5,9,0,1,0,0,Light Heavyweight,DQ,,1,1:51,2007-12-29,http://ufcstats.com/event-details/7269329bd87eb479
win,George Sotiropoulos,Billy Miles,0,0,2,0,0,0,1,0,Welterweight,SUB,Rear Naked Choke,1,1:36,2007-12-08,http://ufcstats.com/event-details/df85d6ec3493d120
win,Mac Danzig,Tommy Speer,0,0,10,4,1,0,1,0,Welterweight,SUB,Rear Naked Choke,1,2:01,2007-12-08,http://ufcstats.com/event-details/df85d6ec3493d120
win,Roger Huerta,Clay Guida,0,1,31,47,0,6,3,1,Lightweight,SUB,Rear Naked Choke,3,0:51,2007-12-08,http://ufcstats.com/event-details/df85d6ec3493d120
win,War Machine,Jared Rollins,0,1,29,40,1,2,0,1,Welterweight,KO/TKO,Punches,3,2:01,2007-12-08,http://ufcstats.com/event-details/df85d6ec3493d120
